Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
-0.9862919808087731,-0.6,RL,0.047619047619047616,0.42527173913043476,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,-0.5,0.0,-0.17391304347826086,-0.7837837837837838,Hip,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,Rec,0.7335907335907336,Unf,0.0,-0.5871794871794872,0.09651741293532339,GasA,Ex,Y,SBrkr,-0.09229258713794797,0.0,0.0,-0.6550791811510236,1.0,0.0,-1.0,0.0,0.0,0.0,TA,-0.5,Typ,-1.0,,Detchd,-0.36585365853658536,Unf,-1.0,-0.39751552795031053,TA,TA,Y,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,,,,0.0,-1.3333333333333333,0.0,WD,Normal,-0.3986908658137459
-0.9849211788896505,0.2,RL,0.7619047619047619,0.6041254940711462,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,1.5,0.0,0.6956521739130435,0.32432432432432434,Hip,CompShg,WdShing,Wd Shng,Stone,1.7228915662650603,Ex,TA,PConc,Ex,TA,No,GLQ,0.8627588627588627,Unf,0.0,-0.5136752136752136,0.36517412935323385,GasA,Ex,Y,SBrkr,0.18654884634266078,1.5686813186813187,0.0,1.3286983391270761,1.0,0.0,1.0,0.0,1.0,0.0,Ex,2.5,Typ,1.0,Gd,BuiltIn,0.6097560975609756,Fin,1.0,1.060041407867495,TA,TA,Y,0.875,-0.058823529411764705,0.0,0.0,0.0,0.0,,,,0.0,0.3333333333333333,-1.0,New,Partial,2.166022017256769
-0.9835503769705277,-0.6,RL,,0.8620306324110671,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,-0.5,1.0,-0.2391304347826087,-0.8648648648648649,Hip,CompShg,HdBoard,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,0.4963144963144963,Unf,0.0,-0.5170940170940171,-0.1582089552238806,GasA,TA,Y,SBrkr,-0.3436426116838488,0.0,0.0,-0.8528389339513326,1.0,0.0,-1.0,0.0,-1.0,0.0,TA,-1.0,Typ,-1.0,,Detchd,-0.43902439024390244,Unf,-1.0,-0.5300207039337475,TA,TA,Y,0.8333333333333334,-0.36764705882352944,0.0,0.0,176.0,0.0,,,,0.0,1.0,0.0,WD,Normal,-0.22612317762570663
-0.9821795750514051,-0.6,RL,1.0476190476190477,0.2898962450592885,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.5,0.0,0.717391304347826,0.35135135135135137,Gable,CompShg,VinylSd,VinylSd,Stone,1.8433734939759037,Gd,TA,PConc,Gd,TA,Av,Unf,-0.5384345384345385,Unf,0.0,1.7376068376068377,1.0,GasA,Ex,Y,SBrkr,0.7992145311732941,0.0,0.0,0.046349942062572425,0.0,0.0,0.0,0.0,0.0,0.0,Gd,0.5,Typ,0.0,Gd,Attchd,0.6341463414634146,RFn,1.0,1.4906832298136645,TA,TA,Y,0.9523809523809523,0.11764705882352941,0.0,0.0,0.0,0.0,,,,0.0,0.6666666666666666,-0.5,New,Partial,1.3864921154418328
-0.9808087731322824,-0.6,RL,,0.35610177865612647,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.0,0.0,-0.2826086956521739,-0.918918918918919,Hip,CompShg,MetalSd,MetalSd,BrkFace,1.2771084337349397,TA,TA,CBlock,TA,TA,No,BLQ,0.4906984906984907,Unf,0.0,0.07264957264957266,0.5203980099502488,GasA,TA,Y,SBrkr,0.32596956308296515,0.0,0.0,-0.3259945925067594,1.0,0.0,-1.0,1.0,-1.0,0.0,TA,-0.5,Typ,0.0,Fa,Attchd,-0.4878048780487805,RFn,-1.0,-0.5300207039337475,TA,TA,Y,0.0,2.764705882352941,176.0,0.0,0.0,0.0,,GdWo,,0.0,-0.3333333333333333,0.0,WD,Normal,-0.07140731925022314
-0.9794379712131597,-0.1,RM,-0.8571428571428571,-0.8296689723320159,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,0.5,3.0,-0.9565217391304348,0.1891891891891892,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,-0.5384345384345385,Unf,0.0,0.6059829059829059,-0.3174129353233831,GasA,Ex,Y,FuseA,-0.4575355915562101,0.0,0.0,-0.9424488219389726,0.0,0.0,-1.0,0.0,-1.0,0.0,TA,-0.5,Typ,-1.0,,Detchd,0.2682926829268293,Unf,0.0,0.39751552795031053,TA,TA,Y,0.2857142857142857,1.2794117647058822,0.0,0.0,0.0,0.0,,GdPrv,,0.0,0.3333333333333333,-0.5,WD,Normal,-0.36893781612615295
-0.978067169294037,-0.6,RL,,0.4354001976284585,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.0,2.0,-0.06521739130434782,-0.6486486486486487,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.0843373493975903,TA,TA,CBlock,TA,TA,No,ALQ,0.2730782730782731,Unf,0.0,-0.08803418803418804,0.024875621890547265,GasA,Ex,Y,SBrkr,-0.16298478154148258,0.0,0.0,-0.7106991116261104,1.0,0.0,-1.0,0.0,-1.0,0.0,TA,-0.5,Typ,0.0,TA,Attchd,-0.24390243902439024,Fin,0.0,0.0,TA,TA,Y,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,,,Shed,700.0,-1.0,1.0,WD,Normal,-0.1666170782505207
-0.9766963673749143,0.8,RL,0.14285714285714285,0.32423418972332013,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,-1.0,0.0,-0.13043478260869565,-0.7297297297297297,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,Slab,,,,,-0.5384345384345385,,0.0,-0.8162393162393162,-1.973134328358209,GasA,TA,Y,SBrkr,0.4104074619538537,0.0,0.0,-0.25955967555040554,0.0,0.0,0.0,0.0,-1.0,1.0,TA,0.0,Typ,-1.0,,CarPort,-0.3170731707317073,Unf,0.0,0.14906832298136646,TA,TA,Y,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,,,Shed,500.0,1.3333333333333333,-1.0,WD,Normal,-0.868789050877715
-0.9753255654557916,-0.6,RL,-0.14285714285714285,1.0416254940711462,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,-0.5,0.0,0.6739130434782609,0.2702702702702703,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,TA,TA,No,GLQ,0.36855036855036855,Unf,0.0,-0.01623931623931624,0.24378109452736318,GasA,Ex,Y,SBrkr,0.053019145802650956,0.0,0.0,-0.540749324063345,1.0,0.0,-1.0,1.0,0.0,0.0,Gd,0.0,Typ,-1.0,,Detchd,0.5853658536585366,Unf,0.0,0.39751552795031053,TA,TA,Y,0.0,1.1323529411764706,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,WD,Normal,-0.047604879500148765
-0.973954763536669,-0.6,RL,0.047619047619047616,-0.4739377470355731,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.5,1.0,-0.32608695652173914,-0.7837837837837838,Hip,CompShg,BrkFace,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,0.1691821691821692,Unf,0.0,0.0811965811965812,0.07462686567164178,GasA,TA,Y,SBrkr,0.4948453608247423,0.0,0.0,-0.19312475859405176,0.0,0.0,-1.0,0.0,0.0,0.0,TA,0.0,Min1,-1.0,,Attchd,-0.5365853658536586,Unf,-1.0,-0.7701863354037267,TA,TA,Y,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,,MnPrv,,0.0,-0.3333333333333333,0.5,COD,Abnorml,-0.2856292770008926
-0.9725839616175462,0.2,RL,1.5238095238095237,1.1700839920948616,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,1.0,0.0,0.6956521739130435,0.32432432432432434,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.289156626506024,Gd,TA,PConc,Ex,TA,Av,Unf,-0.5384345384345385,Unf,0.0,1.1632478632478633,0.33134328358208953,GasA,Ex,Y,SBrkr,0.13942071674030437,1.6730769230769231,0.0,1.4090382387022016,0.0,0.0,1.0,1.0,1.0,0.0,Gd,1.5,Typ,0.0,Gd,BuiltIn,0.6097560975609756,RFn,1.0,1.544513457556936,TA,TA,Y,1.4285714285714286,1.8970588235294117,0.0,0.0,0.0,0.0,,,,0.0,1.6666666666666667,-1.0,New,Partial,1.9315679857185362
-0.9712131596984236,-0.1,RM,-0.5714285714285714,-0.501358695652174,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,0.5,2.0,-0.9347826086956522,-1.1891891891891893,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,TA,TA,No,Unf,-0.5384345384345385,Unf,0.0,0.2726495726495726,-0.7054726368159204,GasA,Ex,Y,FuseF,0.041237113402061855,0.0,0.0,-0.5500193124758594,0.0,0.0,-1.0,0.0,0.0,0.0,Gd,0.0,Typ,0.0,Gd,Attchd,-1.2195121951219512,Unf,-1.0,-0.8281573498964804,TA,TA,N,0.0,-0.36764705882352944,205.0,0.0,0.0,0.0,,GdPrv,,0.0,0.0,-0.5,WD,Normal,-0.2808687890508777
-0.969842357779301,-0.6,RL,0.2857142857142857,0.06509387351778656,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,1.0,0.0,0.6304347826086957,0.21621621621621623,Hip,CompShg,VinylSd,VinylSd,BrkFace,1.6927710843373494,Gd,TA,PConc,Gd,TA,No,Unf,-0.5384345384345385,Unf,0.0,2.2213675213675215,1.56318407960199,GasA,Ex,Y,SBrkr,1.390279823269514,0.0,0.0,0.511394360757049,0.0,0.0,0.0,0.0,0.0,0.0,Gd,0.5,Typ,0.0,Gd,Attchd,0.5365853658536586,RFn,0.0,0.2236024844720497,TA,TA,Y,1.0178571428571428,1.9705882352941178,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,WD,Normal,0.7973817316274918
-0.9684715558601782,1.4,RM,-1.1904761904761905,-1.298048418972332,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,-0.5,2.0,0.06521739130434782,-0.4864864864864865,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,0.640926640926641,Unf,0.0,-0.47435897435897434,0.09651741293532339,GasA,TA,Y,SBrkr,-0.053019145802650956,0.0,0.0,-0.6241792197759752,1.0,0.0,-1.0,0.0,0.0,0.0,TA,0.0,Typ,0.0,TA,Attchd,-0.0975609756097561,Unf,0.0,0.38095238095238093,TA,TA,Y,0.5952380952380952,1.25,0.0,0.0,0.0,0.0,,,,0.0,0.0,-0.5,WD,Normal,-0.39393037786373103
-0.9671007539410555,-0.6,RL,,-0.30447134387351776,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,-0.5,3.0,-0.10869565217391304,0.1891891891891892,Gable,CompShg,Plywood,Plywood,,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,-0.27448227448227447,ALQ,668.0,-0.4675213675213675,0.136318407960199,GasA,Ex,Y,SBrkr,-0.053019145802650956,0.0,0.0,-0.6241792197759752,1.0,0.0,-1.0,0.0,0.0,0.0,Gd,0.0,Typ,0.0,TA,Attchd,-0.2926829268292683,Unf,-1.0,-0.8695652173913043,TA,TA,Y,2.4166666666666665,0.9558823529411765,0.0,0.0,0.0,0.0,,MnPrv,,0.0,-0.3333333333333333,1.0,WD,Normal,-0.10711097887533472
-0.9657299520219328,-0.6,RL,1.9523809523809523,1.1737895256916997,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,1.0,0.0,0.7391304347826086,0.35135135135135137,Gable,CompShg,VinylSd,VinylSd,Stone,3.855421686746988,Gd,TA,PConc,Gd,TA,No,Unf,-0.5384345384345385,Unf,0.0,1.8606837606837607,1.1432835820895522,GasA,Ex,Y,SBrkr,1.0073637702503682,0.0,0.0,0.21011973735032832,0.0,0.0,0.0,0.0,0.0,0.0,Gd,0.5,Typ,0.0,Gd,Attchd,0.6585365853658537,RFn,1.0,1.6977225672877847,TA,TA,Y,0.0,0.45588235294117646,0.0,0.0,0.0,0.0,,,,0.0,0.3333333333333333,0.5,WD,Normal,1.1103838143409699
-0.9643591501028101,-0.6,RL,-0.42857142857142855,-0.5628705533596838,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.5,2.0,-0.4782608695652174,0.16216216216216217,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,-0.2098982098982099,Rec,486.0,-0.5085470085470085,-0.18208955223880596,GasA,TA,Y,SBrkr,-0.36720667648502703,0.0,0.0,-0.8713789107763615,0.0,1.0,-1.0,0.0,0.0,0.0,Gd,-0.5,Typ,-1.0,,Detchd,0.6097560975609756,Unf,0.0,0.39751552795031053,TA,TA,Y,1.3214285714285714,0.10294117647058823,0.0,0.0,0.0,0.0,,,,0.0,-0.3333333333333333,1.0,WD,Normal,-0.3356144004760488
-0.9629883481836875,-0.6,RL,1.380952380952381,0.49394762845849804,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,1.0,0.0,0.7391304347826086,0.3783783783783784,Gable,CompShg,VinylSd,VinylSd,Stone,1.2048192771084338,Gd,TA,PConc,Ex,TA,No,GLQ,1.1716391716391716,Unf,0.0,0.01452991452991453,1.4179104477611941,GasA,Ex,Y,SBrkr,1.2115856651939125,0.0,0.0,0.3707995365005794,1.0,0.0,0.0,0.0,0.0,0.0,Gd,0.5,Typ,0.0,Gd,Attchd,0.6829268292682927,RFn,1.0,1.2091097308488612,TA,TA,Y,0.0,0.36764705882352944,0.0,0.0,0.0,0.0,,,,0.0,-0.3333333333333333,1.0,WD,Normal,1.7018744421303185
-0.9616175462645647,-0.6,RL,-1.0476190476190477,1.6903409090909092,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.5,1.0,-0.34782608695652173,0.08108108108108109,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,Gd,BLQ,1.2544752544752544,Unf,0.0,-0.4623931623931624,0.9800995024875622,GasA,TA,Y,SBrkr,1.0073637702503682,0.0,0.0,0.21011973735032832,1.0,0.0,-1.0,0.0,-1.0,0.0,TA,0.0,Typ,1.0,Gd,Attchd,-0.5609756097560976,RFn,-1.0,-0.6666666666666666,TA,TA,Y,1.7142857142857142,3.426470588235294,0.0,0.0,0.0,0.0,,,,0.0,2.0,-1.0,WD,Normal,0.529604284439155
-0.9602467443454421,-0.4,RM,-0.42857142857142855,-0.7792737154150198,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,-1.0,1.0,-1.0,-1.1891891891891893,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,-0.5384345384345385,Unf,0.0,0.07264957264957266,-0.9383084577114428,GasA,Fa,N,SBrkr,-1.1134020618556701,0.0,0.0,-1.4584781769022788,0.0,0.0,-1.0,0.0,-2.0,0.0,Fa,-1.0,Typ,-1.0,,Detchd,-1.4634146341463414,Unf,-1.0,-0.9937888198757764,Fa,TA,Y,0.2916666666666667,-0.36764705882352944,87.0,0.0,0.0,0.0,,,,0.0,-0.3333333333333333,0.0,WD,Normal,-1.1246652781910145
-0.9588759424263193,0.4,C (all),-0.9047619047619048,-0.24172430830039526,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,-1.0,-1.0,-1.1521739130434783,-1.1891891891891893,Gambrel,CompShg,BrkFace,BrkFace,,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,-0.5384345384345385,Unf,0.0,0.2931623931623932,-0.681592039800995,GasA,TA,N,SBrkr,-0.8600883652430045,0.9175824175824175,0.0,-0.22711471610660486,0.0,0.0,-1.0,0.0,0.0,0.0,TA,0.0,Typ,-1.0,,Detchd,-1.4634146341463414,Unf,-1.0,-0.9523809523809523,TA,Fa,N,0.0,0.4264705882352941,172.0,0.0,0.0,0.0,,MnPrv,,0.0,0.3333333333333333,0.0,WD,Normal,-1.4638500446295746
-0.9575051405071967,-0.6,RL,,-0.23085474308300397,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,-0.5,1.0,-0.15217391304347827,0.32432432432432434,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,Unf,-0.5384345384345385,Unf,0.0,1.282905982905983,0.47064676616915424,GasA,Gd,Y,SBrkr,0.2768777614138439,0.0,0.0,-0.3646195442255697,0.0,0.0,-1.0,1.0,0.0,0.0,Gd,0.0,Typ,-1.0,,Attchd,-0.34146341463414637,Unf,-1.0,-0.865424430641822,TA,TA,Y,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,,MnPrv,,0.0,0.0,0.0,WD,Normal,-0.16245165129425765
